2.137786497626426918e+00,2.294711454439325671e+00,3.151317645655731248e+00,2.115661210317328234e+00,1.569725593326812829e+00,3.263924386191736637e+00,2.724383759866557675e+00,1.623619620330160052e+00,1.506641320689270591e+00,3.072833509795427354e+00,2.159981519529497795e+00,2.283237483192887218e+00,1.909132489132788546e+00,1.593083084279771411e+00,3.455649941987624096e+00,3.099904908993155850e+00,2.883455029041279261e+00,3.306461197268060204e+00,3.292229387301760291e+00,2.065020461348108682e+00,3.143237794077216485e+00,3.325893837311072243e+00,2.454643789110773966e+00,2.880274296777363574e+00,1.679615095473518949e+00,2.155498098944763186e+00,2.472171689729114163e+00,2.222938741060389134e+00,2.295773261489716610e+00,1.507454705820610918e+00,1.678569999485756359e+00,3.498008056664188459e+00,2.982931487170864315e+00,1.965622860942152439e+00,3.234055267718239701e+00,2.556728782461845650e+00,1.527439910423673775e+00,2.212723589575290362e+00,1.605184723329684759e+00,1.594158548858248814e+00,1.961524957788600698e+00,1.672735006680621028e+00,1.798792337755996895e+00,3.469657588880388666e+00,2.678143784980536957e+00,2.028777572028856113e+00,1.840291107001633009e+00,2.736539200654021897e+00,1.966442652391560131e+00,2.079206832530252402e+00
3.399992578271551658e+00,2.391987801299947147e+00,1.613227244258009341e+00,1.692607747564787379e+00,3.394312672213590343e+00,2.138891578954182471e+00,2.879742419512301588e+00,3.055055226006012425e+00,3.448176172357514169e+00,2.819440462680296022e+00,3.037754980823379469e+00,1.893901154159784106e+00,2.974073469858680152e+00,2.970963832689139217e+00,2.365023826600108681e+00,2.335137279517206288e+00,2.718856987939035186e+00,1.658016490497555617e+00,1.664276110228838368e+00,2.824011432891254003e+00,2.100546615606004863e+00,1.839188748857894629e+00,1.755303496163173271e+00,2.670718139752024101e+00,3.066322627332409567e+00,3.422768928335089278e+00,1.852889882537945843e+00,2.816913947746316982e+00,1.627525689246172247e+00,1.668949626682774579e+00,1.570841998955087471e+00,3.029210994993406736e+00,3.263575426711722294e+00,2.647898363153177392e+00,2.861515169658811253e+00,3.137684181889599522e+00,2.930956641173885657e+00,3.463696221742393888e+00,3.176970832670903189e+00,2.228726909177138005e+00,3.202982704061038355e+00,1.946826427157904549e+00,2.331085640308540263e+00,3.119683991896488706e+00,2.609109246245942870e+00,2.346004058513564416e+00,2.437048330465795054e+00,1.916615073703275218e+00,3.171859109683068390e+00,1.519732704817014612e+00
2.311330466955881402e+00,2.236140298278494587e+00,1.734905415327545164e+00,3.167431503668153070e+00,2.144247460847731546e+00,1.840052385263386991e+00,2.158665288701691942e+00,3.117419530272722561e+00,1.780711653740701506e+00,2.108595777920140080e+00,1.883330149839125722e+00,1.933905949099884447e+00,2.372825872556785676e+00,2.306773896511439936e+00,3.451589578961601568e+00,1.585731208460405162e+00,2.151733691275042659e+00,2.040120050458397838e+00,3.094480225226844183e+00,1.696934149057186758e+00,2.365989106113113749e+00,2.935313492990388795e+00,1.787207689813957501e+00,1.775718540629945164e+00,1.905426277363190479e+00,3.337544029459416528e+00,2.070374121365825104e+00,2.049791763502616604e+00,1.501458882387929572e+00,3.361592360798514534e+00,2.344353664096332501e+00,1.880849934705917770e+00,1.987599305550666218e+00,3.214481953931266123e+00,1.501044236534871512e+00,3.434242028782457545e+00,2.921749228223834649e+00,1.618051207394489044e+00,2.414828420997903624e+00,2.179677303031024582e+00,2.623726688849473021e+00,3.425666347918891574e+00,1.802756887091011118e+00,1.552879730742370068e+00,2.476479141420927732e+00,3.082252611502541484e+00,2.370588637724584835e+00,2.948073119945316289e+00,1.940281805825883055e+00,2.746013378327847754e+00
2.659373748046498065e+00,1.891310650910000835e+00,3.241737475904740151e+00,2.716793561641501320e+00,2.859383407137316979e+00,1.626400408437238543e+00,2.774268903185169499e+00,3.324114335260492936e+00,3.054035541027948497e+00,2.363716663435074139e+00,2.546223846056196560e+00,2.511879173183025227e+00,2.741585954716107665e+00,1.742547722701410118e+00,1.907043006678087682e+00,2.388448160214923899e+00,3.193580268271509759e+00,2.707613683345505340e+00,2.118478135999003698e+00,2.373461024668860997e+00,2.140378556126696363e+00,3.372270543605297544e+00,2.343704377687123142e+00,3.275071602541171689e+00,1.886711757313433768e+00,2.843541151196020689e+00,1.752917247908888365e+00,2.023408858104748465e+00,3.288906675425204984e+00,2.132309781775373114e+00,1.675938830436967342e+00,2.732390440234784279e+00,2.780478594934767678e+00,2.561871091379269938e+00,2.616156305119421432e+00,2.544243327952765199e+00,2.635234356551982238e+00,2.497822193037638971e+00,1.867789289385256124e+00,2.298594315560727797e+00,3.497795956057864863e+00,1.922431433439184545e+00,1.595794604830071961e+00,3.255503997342934053e+00,2.419514631891197975e+00,2.135761334513072818e+00,2.983888783535208145e+00,3.362693112505904303e+00,2.847578906044005542e+00,2.664019461650344756e+00
2.222990353044537404e+00,2.980967938874013790e+00,3.047782622561614474e+00,2.129169589350826453e+00,3.477045540824302172e+00,3.487913642017492322e+00,2.441167905042507691e+00,2.064463226833743725e+00,2.572452407174581790e+00,1.951821394136894483e+00,2.555341982693592584e+00,2.369430113594509280e+00,1.563137424966035027e+00,3.037954275272154003e+00,2.358976688761909912e+00,2.495743677267937777e+00,3.328181313757498927e+00,2.815075073979352638e+00,1.912952759534945368e+00,3.078318151483488307e+00,3.050317295275652985e+00,3.402071514478723913e+00,2.089471953786765646e+00,3.106361974192379805e+00,2.186599298881386488e+00,3.366765963374248827e+00,1.914575128368982915e+00,2.689411384174560382e+00,2.425683186765621446e+00,2.043030972698968828e+00,2.523783904538095424e+00,3.103194026811048722e+00,2.417318340501435792e+00,3.295290945486619716e+00,2.927756234424533144e+00,2.876985861027691271e+00,2.355578449962325571e+00,2.241624316793532135e+00,2.436099330809489594e+00,1.578495497995624053e+00,2.043172056415453852e+00,2.429983079582481054e+00,3.091468883235228837e+00,2.149350842102882631e+00,2.153571269015038592e+00,2.547532107182207017e+00,1.783861939047012068e+00,3.005264261452166075e+00,1.750654963598920810e+00,3.054947790292048104e+00
1.897724656035023605e+00,1.616209193189199755e+00,1.651163675826986088e+00,3.098766679554318948e+00,3.104398107390100581e+00,1.594996513508500469e+00,2.989536694719387100e+00,3.013831705679916872e+00,1.699456959719563676e+00,2.631112828859385466e+00,2.141284935371979170e+00,2.013005464809125566e+00,2.330919170884345526e+00,3.165393688017343443e+00,2.468208639672315741e+00,1.946491394714623846e+00,2.924475086097242382e+00,3.339346487100610439e+00,2.545559085640098917e+00,2.525371079951559405e+00,2.695575147934784255e+00,2.176739415730616578e+00,2.004588645542349390e+00,2.307424874797503911e+00,2.950427104233225961e+00,3.156341942486901253e+00,3.219978621485179993e+00,3.011540403968324675e+00,3.333238937381157285e+00,1.560516355982265679e+00,3.254563856583558401e+00,2.423898283078076421e+00,1.980319095389056372e+00,1.568178154336584917e+00,2.616077798700305657e+00,2.561995101248732087e+00,2.454685496435251579e+00,2.659775842938631563e+00,3.409832767426609124e+00,3.491829304921175492e+00,2.489590081999680571e+00,2.104729150851819774e+00,2.864779968301644164e+00,2.339860361206354877e+00,1.527435474449077013e+00,2.978656395768687126e+00,1.507784057063963790e+00,3.170682810747673663e+00,3.174109214676726687e+00,3.416330871646586331e+00
1.714334619591521891e+00,2.266614903339953635e+00,2.640863619265182649e+00,3.082394219251091805e+00,2.881074244304539178e+00,2.281418557477833176e+00,2.348390636746636062e+00,2.766329822928396798e+00,1.613442717156962081e+00,2.870576344824973702e+00,2.420196975103628301e+00,2.064578886488977805e+00,2.543891983778281851e+00,3.022383584046531624e+00,1.718972600212018254e+00,3.418588445663729658e+00,2.840340630674615063e+00,2.661199473406287375e+00,2.193295268908769025e+00,1.972559500672024013e+00,1.625458314878782451e+00,3.063411652487198822e+00,3.172784113161530417e+00,2.128358255424476653e+00,2.268757840728512942e+00,2.229573482431614018e+00,3.418529405541537614e+00,2.187826401936685983e+00,2.304898736686266325e+00,2.663013193517119515e+00,1.581164549964638510e+00,2.273713169508926768e+00,2.199708628096574081e+00,2.218562228069899334e+00,3.226092533180358046e+00,1.684903968589324785e+00,2.846707863179757325e+00,3.082294222201544365e+00,3.189872913443561941e+00,3.137389572549586170e+00,2.362907514465528269e+00,2.472001795313791384e+00,1.617811307809480237e+00,2.147369064764155233e+00,2.616142936225544169e+00,3.298527064634687811e+00,2.284317950457383173e+00,2.089979559897967576e+00,2.763233604184177850e+00,3.433750762824457681e+00
3.236084852713976723e+00,1.934386644968020930e+00,3.113448169954274203e+00,1.787662203581981357e+00,2.497246131499976762e+00,2.020336337456527964e+00,2.712084691486603027e+00,2.072202213199102694e+00,2.801421460696309040e+00,3.255732978563568913e+00,1.745458266843874950e+00,1.680515372044073974e+00,2.293952634578986682e+00,1.741898938581051492e+00,3.365887201487002045e+00,3.005157150225872265e+00,3.178368939629184098e+00,2.771014944232609523e+00,2.254776307250181411e+00,2.719873856505556020e+00,2.179917671255838130e+00,2.682964701503468774e+00,2.706730798839534380e+00,3.114308999277051182e+00,2.207142405448569988e+00,2.614893241352041375e+00,2.385622026605432211e+00,2.188448920090801053e+00,3.445045959119137358e+00,1.966085392360645390e+00,2.555628851432627080e+00,3.332607584408842527e+00,3.107705312918220386e+00,2.240966681466339594e+00,2.739569565412630858e+00,2.700817548105760579e+00,3.470923404109823807e+00,1.643632493858076637e+00,3.425024600470412128e+00,2.217017977840735732e+00,3.027961274092763944e+00,1.501266740743921524e+00,2.025363042237075195e+00,2.126055134853725104e+00,2.858906705680295701e+00,3.226381660581159494e+00,3.262643888240952972e+00,3.498379028188798756e+00,3.449843643108589486e+00,2.601200869977947860e+00
2.182020320434579830e+00,3.290072562843816328e+00,3.161692464338966779e+00,3.352565876722369609e+00,1.917837565448603954e+00,2.620133252740927787e+00,2.368861549432691227e+00,1.793460290608124952e+00,2.285704780013884552e+00,1.883452850172060655e+00,2.533391061901264507e+00,2.349293416641772936e+00,2.008943698620426765e+00,1.633461217197721860e+00,3.304605775240667676e+00,2.558958588235121123e+00,2.496000340866067368e+00,1.705667033520055442e+00,1.630001235585083252e+00,2.638408722577438859e+00,3.323860171710260047e+00,2.582820616061775709e+00,2.057666042973698595e+00,3.445013218593400595e+00,2.447978760809559340e+00,3.095135922059416345e+00,3.440989755468142341e+00,2.699057217035324197e+00,2.955865984369711708e+00,1.710989891660436912e+00,2.871721419693326283e+00,2.907075488825131337e+00,3.322143439149455979e+00,1.781105763155183652e+00,2.421509027292664928e+00,3.360660232139379922e+00,2.219270879972852661e+00,1.744184401890950253e+00,3.174212346724844203e+00,2.123410774485184227e+00,2.714945902659477994e+00,2.521907517250840947e+00,1.607372721879918975e+00,3.188542136056060627e+00,2.750329049511127000e+00,2.987893099397386898e+00,2.585270842920396994e+00,3.492913599510559575e+00,2.700068807725985565e+00,2.298629334395337676e+00
2.053008827888303856e+00,1.822463497472095684e+00,1.650234046457029091e+00,3.309614789579157001e+00,2.026394324668615354e+00,3.205379568046224925e+00,2.946524934596185918e+00,1.970838448816718325e+00,1.869798439651175981e+00,2.017811846602715065e+00,1.660261813081693516e+00,1.945147734352399738e+00,2.956651733447252184e+00,1.632006096627038660e+00,2.870406235910007098e+00,2.986791441423336746e+00,2.395142076856805691e+00,2.705226727179826707e+00,1.500157172211881385e+00,2.477886904375189658e+00,2.860322058826055613e+00,1.654170085872780582e+00,3.152927707636957066e+00,3.052887706640105225e+00,3.409863300140854037e+00,3.258800487737810503e+00,2.346505540644420407e+00,2.480816751243543283e+00,2.909956077588764956e+00,2.291883186365034852e+00,2.506878618198873809e+00,1.839285200459102265e+00,3.023042956912510348e+00,2.146750606535634098e+00,2.166454753976545078e+00,3.346231901650854823e+00,1.622024367382203902e+00,3.120574670401367712e+00,2.472713118755524242e+00,3.431973658324555920e+00,2.323152438227910288e+00,3.453616551466158757e+00,2.894493386299848314e+00,3.121752094847043413e+00,2.011921232306804530e+00,1.720709072161831221e+00,2.978330121803790753e+00,1.651359514486038904e+00,3.060629799275845997e+00,1.976704487781788977e+00
